"","AGE","AREA_KM2","NAME","POP","FIPS","time","SEX","abs_pop"
"3296",63,1943945,"Mexico",-291342,"MX",2012,"Hombres",291342
"3297",64,1943945,"Mexico",-278490,"MX",2012,"Hombres",278490
"3298",65,1943945,"Mexico",-265460,"MX",2012,"Hombres",265460
"3299",66,1943945,"Mexico",-253525,"MX",2012,"Hombres",253525
"3300",67,1943945,"Mexico",-242209,"MX",2012,"Hombres",242209
"3301",68,1943945,"Mexico",-231184,"MX",2012,"Hombres",231184
"3302",69,1943945,"Mexico",-219697,"MX",2012,"Hombres",219697
"3303",70,1943945,"Mexico",-207677,"MX",2012,"Hombres",207677
"3304",71,1943945,"Mexico",-195678,"MX",2012,"Hombres",195678
"3305",72,1943945,"Mexico",-183878,"MX",2012,"Hombres",183878
"3306",73,1943945,"Mexico",-172304,"MX",2012,"Hombres",172304
"3307",74,1943945,"Mexico",-160839,"MX",2012,"Hombres",160839
"3308",75,1943945,"Mexico",-149092,"MX",2012,"Hombres",149092
"3309",76,1943945,"Mexico",-137667,"MX",2012,"Hombres",137667
"3310",77,1943945,"Mexico",-126305,"MX",2012,"Hombres",126305
"3311",78,1943945,"Mexico",-115148,"MX",2012,"Hombres",115148
"3312",79,1943945,"Mexico",-104515,"MX",2012,"Hombres",104515
"3313",80,1943945,"Mexico",-94355,"MX",2012,"Hombres",94355
"3314",81,1943945,"Mexico",-84653,"MX",2012,"Hombres",84653
"3315",82,1943945,"Mexico",-75443,"MX",2012,"Hombres",75443
"3316",83,1943945,"Mexico",-66561,"MX",2012,"Hombres",66561
"3317",84,1943945,"Mexico",-57600,"MX",2012,"Hombres",57600
"3318",85,1943945,"Mexico",-48783,"MX",2012,"Hombres",48783
"3319",86,1943945,"Mexico",-40409,"MX",2012,"Hombres",40409
"3320",87,1943945,"Mexico",-32964,"MX",2012,"Hombres",32964
"3321",88,1943945,"Mexico",-26559,"MX",2012,"Hombres",26559
"3322",89,1943945,"Mexico",-21139,"MX",2012,"Hombres",21139
"3323",90,1943945,"Mexico",-16589,"MX",2012,"Hombres",16589
"3324",91,1943945,"Mexico",-12834,"MX",2012,"Hombres",12834
"3325",92,1943945,"Mexico",-9728,"MX",2012,"Hombres",9728
"3326",93,1943945,"Mexico",-7170,"MX",2012,"Hombres",7170
"3327",94,1943945,"Mexico",-5152,"MX",2012,"Hombres",5152
"3328",95,1943945,"Mexico",-3590,"MX",2012,"Hombres",3590
"3329",96,1943945,"Mexico",-2438,"MX",2012,"Hombres",2438
"3330",97,1943945,"Mexico",-1614,"MX",2012,"Hombres",1614
"3331",98,1943945,"Mexico",-1037,"MX",2012,"Hombres",1037
"3332",99,1943945,"Mexico",-651,"MX",2012,"Hombres",651
"3333",100,1943945,"Mexico",-946,"MX",2012,"Hombres",946
"3334",0,1943945,"Mexico",-1154446,"MX",2013,"Hombres",1154446
"3335",1,1943945,"Mexico",-1148381,"MX",2013,"Hombres",1148381
"3336",2,1943945,"Mexico",-1145838,"MX",2013,"Hombres",1145838
"3337",3,1943945,"Mexico",-1147180,"MX",2013,"Hombres",1147180
"3338",4,1943945,"Mexico",-1147296,"MX",2013,"Hombres",1147296
"3339",5,1943945,"Mexico",-1146711,"MX",2013,"Hombres",1146711
"3340",6,1943945,"Mexico",-1146361,"MX",2013,"Hombres",1146361
"3341",7,1943945,"Mexico",-1146999,"MX",2013,"Hombres",1146999
"3342",8,1943945,"Mexico",-1148459,"MX",2013,"Hombres",1148459
"3343",9,1943945,"Mexico",-1149461,"MX",2013,"Hombres",1149461
"3344",10,1943945,"Mexico",-1147195,"MX",2013,"Hombres",1147195
"3345",11,1943945,"Mexico",-1145925,"MX",2013,"Hombres",1145925
"3346",12,1943945,"Mexico",-1143349,"MX",2013,"Hombres",1143349
"3347",13,1943945,"Mexico",-1141017,"MX",2013,"Hombres",1141017
"3348",14,1943945,"Mexico",-1138537,"MX",2013,"Hombres",1138537
"3349",15,1943945,"Mexico",-1134110,"MX",2013,"Hombres",1134110
"3350",16,1943945,"Mexico",-1128704,"MX",2013,"Hombres",1128704
"3351",17,1943945,"Mexico",-1120185,"MX",2013,"Hombres",1120185
"3352",18,1943945,"Mexico",-1112254,"MX",2013,"Hombres",1112254
"3353",19,1943945,"Mexico",-1106756,"MX",2013,"Hombres",1106756
"3354",20,1943945,"Mexico",-1095648,"MX",2013,"Hombres",1095648
"3355",21,1943945,"Mexico",-1082971,"MX",2013,"Hombres",1082971
"3356",22,1943945,"Mexico",-1072027,"MX",2013,"Hombres",1072027
"3357",23,1943945,"Mexico",-1061612,"MX",2013,"Hombres",1061612
"3358",24,1943945,"Mexico",-1048472,"MX",2013,"Hombres",1048472
"3359",25,1943945,"Mexico",-1032784,"MX",2013,"Hombres",1032784
"3360",26,1943945,"Mexico",-1015198,"MX",2013,"Hombres",1015198
"3361",27,1943945,"Mexico",-996996,"MX",2013,"Hombres",996996
"3362",28,1943945,"Mexico",-973502,"MX",2013,"Hombres",973502
"3363",29,1943945,"Mexico",-939416,"MX",2013,"Hombres",939416
"3364",30,1943945,"Mexico",-911208,"MX",2013,"Hombres",911208
"3365",31,1943945,"Mexico",-885470,"MX",2013,"Hombres",885470
"3366",32,1943945,"Mexico",-860474,"MX",2013,"Hombres",860474
"3367",33,1943945,"Mexico",-849309,"MX",2013,"Hombres",849309
"3368",34,1943945,"Mexico",-834074,"MX",2013,"Hombres",834074
"3369",35,1943945,"Mexico",-828991,"MX",2013,"Hombres",828991
"3370",36,1943945,"Mexico",-825283,"MX",2013,"Hombres",825283
"3371",37,1943945,"Mexico",-825675,"MX",2013,"Hombres",825675
"3372",38,1943945,"Mexico",-823523,"MX",2013,"Hombres",823523
"3373",39,1943945,"Mexico",-814588,"MX",2013,"Hombres",814588
"3374",40,1943945,"Mexico",-797513,"MX",2013,"Hombres",797513
"3375",41,1943945,"Mexico",-772637,"MX",2013,"Hombres",772637
"3376",42,1943945,"Mexico",-743682,"MX",2013,"Hombres",743682
"3377",43,1943945,"Mexico",-717255,"MX",2013,"Hombres",717255
"3378",44,1943945,"Mexico",-693769,"MX",2013,"Hombres",693769
"3379",45,1943945,"Mexico",-672672,"MX",2013,"Hombres",672672
"3380",46,1943945,"Mexico",-649998,"MX",2013,"Hombres",649998
"3381",47,1943945,"Mexico",-632178,"MX",2013,"Hombres",632178
"3382",48,1943945,"Mexico",-613024,"MX",2013,"Hombres",613024
"3383",49,1943945,"Mexico",-592063,"MX",2013,"Hombres",592063
"3384",50,1943945,"Mexico",-572645,"MX",2013,"Hombres",572645
"3385",51,1943945,"Mexico",-553600,"MX",2013,"Hombres",553600
"3386",52,1943945,"Mexico",-533218,"MX",2013,"Hombres",533218
"3387",53,1943945,"Mexico",-516498,"MX",2013,"Hombres",516498
"3388",54,1943945,"Mexico",-499064,"MX",2013,"Hombres",499064
"3389",55,1943945,"Mexico",-478276,"MX",2013,"Hombres",478276
"3390",56,1943945,"Mexico",-450727,"MX",2013,"Hombres",450727
"3391",57,1943945,"Mexico",-421779,"MX",2013,"Hombres",421779
"3392",58,1943945,"Mexico",-393890,"MX",2013,"Hombres",393890
"3393",59,1943945,"Mexico",-369010,"MX",2013,"Hombres",369010
"3394",60,1943945,"Mexico",-346535,"MX",2013,"Hombres",346535
"3395",61,1943945,"Mexico",-327834,"MX",2013,"Hombres",327834
"3396",62,1943945,"Mexico",-313332,"MX",2013,"Hombres",313332
"3397",63,1943945,"Mexico",-300123,"MX",2013,"Hombres",300123
"3398",64,1943945,"Mexico",-286168,"MX",2013,"Hombres",286168
"3399",65,1943945,"Mexico",-273179,"MX",2013,"Hombres",273179
"3400",66,1943945,"Mexico",-259988,"MX",2013,"Hombres",259988
"3401",67,1943945,"Mexico",-247862,"MX",2013,"Hombres",247862
"3402",68,1943945,"Mexico",-236394,"MX",2013,"Hombres",236394
"3403",69,1943945,"Mexico",-225263,"MX",2013,"Hombres",225263
"3404",70,1943945,"Mexico",-213829,"MX",2013,"Hombres",213829
"3405",71,1943945,"Mexico",-201842,"MX",2013,"Hombres",201842
"3406",72,1943945,"Mexico",-189790,"MX",2013,"Hombres",189790
"3407",73,1943945,"Mexico",-177873,"MX",2013,"Hombres",177873
"3408",74,1943945,"Mexico",-166115,"MX",2013,"Hombres",166115
"3409",75,1943945,"Mexico",-154398,"MX",2013,"Hombres",154398
"3410",76,1943945,"Mexico",-142452,"MX",2013,"Hombres",142452
"3411",77,1943945,"Mexico",-130915,"MX",2013,"Hombres",130915
"3412",78,1943945,"Mexico",-119536,"MX",2013,"Hombres",119536
"3413",79,1943945,"Mexico",-108462,"MX",2013,"Hombres",108462
"3414",80,1943945,"Mexico",-97903,"MX",2013,"Hombres",97903
"3415",81,1943945,"Mexico",-87817,"MX",2013,"Hombres",87817
"3416",82,1943945,"Mexico",-78179,"MX",2013,"Hombres",78179
"3417",83,1943945,"Mexico",-69003,"MX",2013,"Hombres",69003
"3418",84,1943945,"Mexico",-60166,"MX",2013,"Hombres",60166
"3419",85,1943945,"Mexico",-51288,"MX",2013,"Hombres",51288
"3420",86,1943945,"Mexico",-42766,"MX",2013,"Hombres",42766
"3421",87,1943945,"Mexico",-34904,"MX",2013,"Hombres",34904
"3422",88,1943945,"Mexico",-28020,"MX",2013,"Hombres",28020
"3423",89,1943945,"Mexico",-22189,"MX",2013,"Hombres",22189
"3424",90,1943945,"Mexico",-17307,"MX",2013,"Hombres",17307
"3425",91,1943945,"Mexico",-13294,"MX",2013,"Hombres",13294
"3426",92,1943945,"Mexico",-10067,"MX",2013,"Hombres",10067
"3427",93,1943945,"Mexico",-7464,"MX",2013,"Hombres",7464
"3428",94,1943945,"Mexico",-5377,"MX",2013,"Hombres",5377
"3429",95,1943945,"Mexico",-3754,"MX",2013,"Hombres",3754
"3430",96,1943945,"Mexico",-2543,"MX",2013,"Hombres",2543
"3431",97,1943945,"Mexico",-1686,"MX",2013,"Hombres",1686
"3432",98,1943945,"Mexico",-1093,"MX",2013,"Hombres",1093
"3433",99,1943945,"Mexico",-691,"MX",2013,"Hombres",691
"3434",100,1943945,"Mexico",-990,"MX",2013,"Hombres",990
"3435",0,1943945,"Mexico",-1155200,"MX",2014,"Hombres",1155200
"3436",1,1943945,"Mexico",-1152115,"MX",2014,"Hombres",1152115
"3437",2,1943945,"Mexico",-1147175,"MX",2014,"Hombres",1147175
"3438",3,1943945,"Mexico",-1144936,"MX",2014,"Hombres",1144936
"3439",4,1943945,"Mexico",-1146409,"MX",2014,"Hombres",1146409
"3440",5,1943945,"Mexico",-1146008,"MX",2014,"Hombres",1146008
"3441",6,1943945,"Mexico",-1144884,"MX",2014,"Hombres",1144884
"3442",7,1943945,"Mexico",-1144577,"MX",2014,"Hombres",1144577
"3443",8,1943945,"Mexico",-1145238,"MX",2014,"Hombres",1145238
"3444",9,1943945,"Mexico",-1146706,"MX",2014,"Hombres",1146706
"3445",10,1943945,"Mexico",-1147136,"MX",2014,"Hombres",1147136
"3446",11,1943945,"Mexico",-1144280,"MX",2014,"Hombres",1144280
"3447",12,1943945,"Mexico",-1142969,"MX",2014,"Hombres",1142969
"3448",13,1943945,"Mexico",-1140324,"MX",2014,"Hombres",1140324
"3449",14,1943945,"Mexico",-1137879,"MX",2014,"Hombres",1137879
"3450",15,1943945,"Mexico",-1134869,"MX",2014,"Hombres",1134869
"3451",16,1943945,"Mexico",-1129842,"MX",2014,"Hombres",1129842
"3452",17,1943945,"Mexico",-1124148,"MX",2014,"Hombres",1124148
"3453",18,1943945,"Mexico",-1115374,"MX",2014,"Hombres",1115374
"3454",19,1943945,"Mexico",-1107268,"MX",2014,"Hombres",1107268
"3455",20,1943945,"Mexico",-1101219,"MX",2014,"Hombres",1101219
"3456",21,1943945,"Mexico",-1089569,"MX",2014,"Hombres",1089569
"3457",22,1943945,"Mexico",-1076773,"MX",2014,"Hombres",1076773
"3458",23,1943945,"Mexico",-1065715,"MX",2014,"Hombres",1065715
"3459",24,1943945,"Mexico",-1055193,"MX",2014,"Hombres",1055193
"3460",25,1943945,"Mexico",-1042124,"MX",2014,"Hombres",1042124
"3461",26,1943945,"Mexico",-1026532,"MX",2014,"Hombres",1026532
"3462",27,1943945,"Mexico",-1008908,"MX",2014,"Hombres",1008908
"3463",28,1943945,"Mexico",-990676,"MX",2014,"Hombres",990676
"3464",29,1943945,"Mexico",-967169,"MX",2014,"Hombres",967169
"3465",30,1943945,"Mexico",-933520,"MX",2014,"Hombres",933520
"3466",31,1943945,"Mexico",-905745,"MX",2014,"Hombres",905745
"3467",32,1943945,"Mexico",-880024,"MX",2014,"Hombres",880024
"3468",33,1943945,"Mexico",-855049,"MX",2014,"Hombres",855049
"3469",34,1943945,"Mexico",-843868,"MX",2014,"Hombres",843868
"3470",35,1943945,"Mexico",-829068,"MX",2014,"Hombres",829068
"3471",36,1943945,"Mexico",-824389,"MX",2014,"Hombres",824389
"3472",37,1943945,"Mexico",-820635,"MX",2014,"Hombres",820635
"3473",38,1943945,"Mexico",-820957,"MX",2014,"Hombres",820957
"3474",39,1943945,"Mexico",-818730,"MX",2014,"Hombres",818730
"3475",40,1943945,"Mexico",-810358,"MX",2014,"Hombres",810358
"3476",41,1943945,"Mexico",-793873,"MX",2014,"Hombres",793873
"3477",42,1943945,"Mexico",-768970,"MX",2014,"Hombres",768970
"3478",43,1943945,"Mexico",-739983,"MX",2014,"Hombres",739983
"3479",44,1943945,"Mexico",-713495,"MX",2014,"Hombres",713495
"3480",45,1943945,"Mexico",-690133,"MX",2014,"Hombres",690133
"3481",46,1943945,"Mexico",-669147,"MX",2014,"Hombres",669147
"3482",47,1943945,"Mexico",-646374,"MX",2014,"Hombres",646374
"3483",48,1943945,"Mexico",-628439,"MX",2014,"Hombres",628439
"3484",49,1943945,"Mexico",-609187,"MX",2014,"Hombres",609187
"3485",50,1943945,"Mexico",-588197,"MX",2014,"Hombres",588197
"3486",51,1943945,"Mexico",-568742,"MX",2014,"Hombres",568742
"3487",52,1943945,"Mexico",-549583,"MX",2014,"Hombres",549583
"3488",53,1943945,"Mexico",-529081,"MX",2014,"Hombres",529081
"3489",54,1943945,"Mexico",-512196,"MX",2014,"Hombres",512196
"3490",55,1943945,"Mexico",-494589,"MX",2014,"Hombres",494589
"3491",56,1943945,"Mexico",-473659,"MX",2014,"Hombres",473659
"3492",57,1943945,"Mexico",-446039,"MX",2014,"Hombres",446039
"3493",58,1943945,"Mexico",-417066,"MX",2014,"Hombres",417066
"3494",59,1943945,"Mexico",-389182,"MX",2014,"Hombres",389182
"3495",60,1943945,"Mexico",-364203,"MX",2014,"Hombres",364203
"3496",61,1943945,"Mexico",-341623,"MX",2014,"Hombres",341623
"3497",62,1943945,"Mexico",-322858,"MX",2014,"Hombres",322858
"3498",63,1943945,"Mexico",-308216,"MX",2014,"Hombres",308216
"3499",64,1943945,"Mexico",-294823,"MX",2014,"Hombres",294823
"3500",65,1943945,"Mexico",-280734,"MX",2014,"Hombres",280734
"3501",66,1943945,"Mexico",-267603,"MX",2014,"Hombres",267603
"3502",67,1943945,"Mexico",-254240,"MX",2014,"Hombres",254240
"3503",68,1943945,"Mexico",-241973,"MX",2014,"Hombres",241973
"3504",69,1943945,"Mexico",-230406,"MX",2014,"Hombres",230406
"3505",70,1943945,"Mexico",-219301,"MX",2014,"Hombres",219301
"3506",71,1943945,"Mexico",-207923,"MX",2014,"Hombres",207923
"3507",72,1943945,"Mexico",-195871,"MX",2014,"Hombres",195871
"3508",73,1943945,"Mexico",-183699,"MX",2014,"Hombres",183699
"3509",74,1943945,"Mexico",-171597,"MX",2014,"Hombres",171597
"3510",75,1943945,"Mexico",-159568,"MX",2014,"Hombres",159568
"3511",76,1943945,"Mexico",-147619,"MX",2014,"Hombres",147619
"3512",77,1943945,"Mexico",-135566,"MX",2014,"Hombres",135566
"3513",78,1943945,"Mexico",-124003,"MX",2014,"Hombres",124003
"3514",79,1943945,"Mexico",-112701,"MX",2014,"Hombres",112701
"3515",80,1943945,"Mexico",-101695,"MX",2014,"Hombres",101695
"3516",81,1943945,"Mexico",-91197,"MX",2014,"Hombres",91197
"3517",82,1943945,"Mexico",-81181,"MX",2014,"Hombres",81181
"3518",83,1943945,"Mexico",-71591,"MX",2014,"Hombres",71591
"3519",84,1943945,"Mexico",-62460,"MX",2014,"Hombres",62460
"3520",85,1943945,"Mexico",-53652,"MX",2014,"Hombres",53652
"3521",86,1943945,"Mexico",-45026,"MX",2014,"Hombres",45026
"3522",87,1943945,"Mexico",-37004,"MX",2014,"Hombres",37004
"3523",88,1943945,"Mexico",-29729,"MX",2014,"Hombres",29729
"3524",89,1943945,"Mexico",-23467,"MX",2014,"Hombres",23467
"3525",90,1943945,"Mexico",-18215,"MX",2014,"Hombres",18215
"3526",91,1943945,"Mexico",-13905,"MX",2014,"Hombres",13905
"3527",92,1943945,"Mexico",-10461,"MX",2014,"Hombres",10461
"3528",93,1943945,"Mexico",-7754,"MX",2014,"Hombres",7754
"3529",94,1943945,"Mexico",-5625,"MX",2014,"Hombres",5625
"3530",95,1943945,"Mexico",-3942,"MX",2014,"Hombres",3942
"3531",96,1943945,"Mexico",-2671,"MX",2014,"Hombres",2671
"3532",97,1943945,"Mexico",-1769,"MX",2014,"Hombres",1769
"3533",98,1943945,"Mexico",-1152,"MX",2014,"Hombres",1152
"3534",99,1943945,"Mexico",-737,"MX",2014,"Hombres",737
"3535",100,1943945,"Mexico",-1059,"MX",2014,"Hombres",1059
"3536",0,1943945,"Mexico",-1155009,"MX",2015,"Hombres",1155009
"3537",1,1943945,"Mexico",-1152905,"MX",2015,"Hombres",1152905
"3538",2,1943945,"Mexico",-1150922,"MX",2015,"Hombres",1150922
"3539",3,1943945,"Mexico",-1146283,"MX",2015,"Hombres",1146283
"3540",4,1943945,"Mexico",-1144173,"MX",2015,"Hombres",1144173
"3541",5,1943945,"Mexico",-1145128,"MX",2015,"Hombres",1145128
"3542",6,1943945,"Mexico",-1144187,"MX",2015,"Hombres",1144187
"3543",7,1943945,"Mexico",-1143105,"MX",2015,"Hombres",1143105
"3544",8,1943945,"Mexico",-1142820,"MX",2015,"Hombres",1142820
"3545",9,1943945,"Mexico",-1143490,"MX",2015,"Hombres",1143490
"3546",10,1943945,"Mexico",-1144386,"MX",2015,"Hombres",1144386
"3547",11,1943945,"Mexico",-1144226,"MX",2015,"Hombres",1144226
"3548",12,1943945,"Mexico",-1141330,"MX",2015,"Hombres",1141330
"3549",13,1943945,"Mexico",-1139951,"MX",2015,"Hombres",1139951
"3550",14,1943945,"Mexico",-1137197,"MX",2015,"Hombres",1137197
"3551",15,1943945,"Mexico",-1134225,"MX",2015,"Hombres",1134225
"3552",16,1943945,"Mexico",-1130618,"MX",2015,"Hombres",1130618
"3553",17,1943945,"Mexico",-1125310,"MX",2015,"Hombres",1125310
"3554",18,1943945,"Mexico",-1119364,"MX",2015,"Hombres",1119364
"3555",19,1943945,"Mexico",-1110419,"MX",2015,"Hombres",1110419
"3556",20,1943945,"Mexico",-1101769,"MX",2015,"Hombres",1101769
"3557",21,1943945,"Mexico",-1095170,"MX",2015,"Hombres",1095170
"3558",22,1943945,"Mexico",-1083402,"MX",2015,"Hombres",1083402
"3559",23,1943945,"Mexico",-1070498,"MX",2015,"Hombres",1070498
"3560",24,1943945,"Mexico",-1059336,"MX",2015,"Hombres",1059336
"3561",25,1943945,"Mexico",-1048882,"MX",2015,"Hombres",1048882
"3562",26,1943945,"Mexico",-1035904,"MX",2015,"Hombres",1035904
"3563",27,1943945,"Mexico",-1020272,"MX",2015,"Hombres",1020272
"3564",28,1943945,"Mexico",-1002615,"MX",2015,"Hombres",1002615
"3565",29,1943945,"Mexico",-984357,"MX",2015,"Hombres",984357
"3566",30,1943945,"Mexico",-961257,"MX",2015,"Hombres",961257
"3567",31,1943945,"Mexico",-928053,"MX",2015,"Hombres",928053
"3568",32,1943945,"Mexico",-900300,"MX",2015,"Hombres",900300
"3569",33,1943945,"Mexico",-874601,"MX",2015,"Hombres",874601
"3570",34,1943945,"Mexico",-849648,"MX",2015,"Hombres",849648
"3571",35,1943945,"Mexico",-838888,"MX",2015,"Hombres",838888
"3572",36,1943945,"Mexico",-824519,"MX",2015,"Hombres",824519
"3573",37,1943945,"Mexico",-819799,"MX",2015,"Hombres",819799
"3574",38,1943945,"Mexico",-815990,"MX",2015,"Hombres",815990
"3575",39,1943945,"Mexico",-816231,"MX",2015,"Hombres",816231
"3576",40,1943945,"Mexico",-814545,"MX",2015,"Hombres",814545
"3577",41,1943945,"Mexico",-806729,"MX",2015,"Hombres",806729
"3578",42,1943945,"Mexico",-790185,"MX",2015,"Hombres",790185
"3579",43,1943945,"Mexico",-765234,"MX",2015,"Hombres",765234
"3580",44,1943945,"Mexico",-736193,"MX",2015,"Hombres",736193
"3581",45,1943945,"Mexico",-709833,"MX",2015,"Hombres",709833
"3582",46,1943945,"Mexico",-686585,"MX",2015,"Hombres",686585
"3583",47,1943945,"Mexico",-665488,"MX",2015,"Hombres",665488
"3584",48,1943945,"Mexico",-642624,"MX",2015,"Hombres",642624
"3585",49,1943945,"Mexico",-624583,"MX",2015,"Hombres",624583
"3586",50,1943945,"Mexico",-605283,"MX",2015,"Hombres",605283
"3587",51,1943945,"Mexico",-584256,"MX",2015,"Hombres",584256
"3588",52,1943945,"Mexico",-564688,"MX",2015,"Hombres",564688
"3589",53,1943945,"Mexico",-545397,"MX",2015,"Hombres",545397
"3590",54,1943945,"Mexico",-524752,"MX",2015,"Hombres",524752
"3591",55,1943945,"Mexico",-507681,"MX",2015,"Hombres",507681
"3592",56,1943945,"Mexico",-489892,"MX",2015,"Hombres",489892
"3593",57,1943945,"Mexico",-468814,"MX",2015,"Hombres",468814
"3594",58,1943945,"Mexico",-441142,"MX",2015,"Hombres",441142
"3595",59,1943945,"Mexico",-412168,"MX",2015,"Hombres",412168
"3596",60,1943945,"Mexico",-384199,"MX",2015,"Hombres",384199
"3597",61,1943945,"Mexico",-359126,"MX",2015,"Hombres",359126
"3598",62,1943945,"Mexico",-336523,"MX",2015,"Hombres",336523
"3599",63,1943945,"Mexico",-317671,"MX",2015,"Hombres",317671
"3600",64,1943945,"Mexico",-302861,"MX",2015,"Hombres",302861
"3601",65,1943945,"Mexico",-289307,"MX",2015,"Hombres",289307
"3602",66,1943945,"Mexico",-275080,"MX",2015,"Hombres",275080
"3603",67,1943945,"Mexico",-261766,"MX",2015,"Hombres",261766
"3604",68,1943945,"Mexico",-248284,"MX",2015,"Hombres",248284
"3605",69,1943945,"Mexico",-235930,"MX",2015,"Hombres",235930
"3606",70,1943945,"Mexico",-224383,"MX",2015,"Hombres",224383
"3607",71,1943945,"Mexico",-213307,"MX",2015,"Hombres",213307
"3608",72,1943945,"Mexico",-201839,"MX",2015,"Hombres",201839
"3609",73,1943945,"Mexico",-189653,"MX",2015,"Hombres",189653
"3610",74,1943945,"Mexico",-177292,"MX",2015,"Hombres",177292
"3611",75,1943945,"Mexico",-164904,"MX",2015,"Hombres",164904
"3612",76,1943945,"Mexico",-152625,"MX",2015,"Hombres",152625
"3613",77,1943945,"Mexico",-140550,"MX",2015,"Hombres",140550
"3614",78,1943945,"Mexico",-128480,"MX",2015,"Hombres",128480
"3615",79,1943945,"Mexico",-116985,"MX",2015,"Hombres",116985
"3616",80,1943945,"Mexico",-105731,"MX",2015,"Hombres",105731
"3617",81,1943945,"Mexico",-94780,"MX",2015,"Hombres",94780
"3618",82,1943945,"Mexico",-84359,"MX",2015,"Hombres",84359
"3619",83,1943945,"Mexico",-74396,"MX",2015,"Hombres",74396
"3620",84,1943945,"Mexico",-64864,"MX",2015,"Hombres",64864
"3621",85,1943945,"Mexico",-55751,"MX",2015,"Hombres",55751
"3622",86,1943945,"Mexico",-47145,"MX",2015,"Hombres",47145
"3623",87,1943945,"Mexico",-39001,"MX",2015,"Hombres",39001
"3624",88,1943945,"Mexico",-31558,"MX",2015,"Hombres",31558
"3625",89,1943945,"Mexico",-24935,"MX",2015,"Hombres",24935
"3626",90,1943945,"Mexico",-19291,"MX",2015,"Hombres",19291
"3627",91,1943945,"Mexico",-14654,"MX",2015,"Hombres",14654
"3628",92,1943945,"Mexico",-10960,"MX",2015,"Hombres",10960
"3629",93,1943945,"Mexico",-8072,"MX",2015,"Hombres",8072
"3630",94,1943945,"Mexico",-5855,"MX",2015,"Hombres",5855
